,DATE,PRCP,TAVG,TMAX,TMIN
339,1881-12-06,0.5,0.1,1.1,-0.7
704,1882-12-06,0.0,-12.0,,-13.3
1069,1883-12-06,0.5,-7.2,-1.9,-7.8
1435,1884-12-06,1.8,-9.9,-8.7,-12.4
1800,1885-12-06,1.1,0.9,3.2,-1.1
2165,1886-12-06,0.3,-2.4,-1.4,-3.7
2530,1887-12-06,0.6,-3.2,0.3,-9.6
2896,1888-12-06,5.2,2.0,2.8,0.8
3261,1889-12-06,0.0,-6.8,-5.4,-8.3
3626,1890-12-06,1.0,-5.4,-3.0,-6.5
3991,1891-12-06,0.4,2.9,4.0,2.0
4357,1892-12-06,1.6,-6.0,-4.3,-7.4
4722,1893-12-06,0.1,-15.2,-10.7,-20.5
5087,1894-12-06,0.3,0.2,1.5,-4.4
5452,1895-12-06,0.0,0.6,1.9,-0.7
5818,1896-12-06,0.2,-13.2,-10.1,-15.6
6183,1897-12-06,0.0,-5.7,-1.3,-6.9
6548,1898-12-06,0.8,0.2,4.1,-2.4
6913,1899-12-06,1.3,-7.8,-7.3,-8.9
7278,1900-12-06,1.0,-5.3,0.7,-9.4
7643,1901-12-06,1.4,-2.3,-1.6,-3.6
8008,1902-12-06,0.0,-4.4,-3.8,-10.0
8373,1903-12-06,1.5,1.0,,0.7
8739,1904-12-06,0.0,3.5,3.9,-0.2
9104,1905-12-06,0.0,-0.5,2.6,-2.4
9469,1906-12-06,1.4,-6.2,-4.7,-7.5
9834,1907-12-06,1.2,-1.8,-0.4,-3.7
10200,1908-12-06,0.8,-6.1,-4.8,-11.4
10565,1909-12-06,4.9,1.2,1.8,0.2
10930,1910-12-06,0.0,-1.9,0.5,-4.2
11295,1911-12-06,0.1,-6.3,-4.2,-9.0
11661,1912-12-06,0.3,0.3,1.9,-0.3
12026,1913-12-06,0.4,0.9,3.0,-0.4
12391,1914-12-06,0.5,1.7,1.9,0.8
12756,1915-12-06,0.0,-15.5,-12.5,-19.7
13122,1916-12-06,0.0,0.1,0.5,-0.3
13487,1917-12-06,0.8,-11.3,-10.3,-13.1
13852,1918-12-06,0.2,-3.2,-2.6,-3.6
14217,1919-12-06,0.7,1.4,2.1,0.0
14583,1920-12-06,0.3,-0.1,1.0,-1.4
14948,1921-12-06,0.8,0.2,0.9,-0.6
15313,1922-12-06,2.3,-6.5,-6.1,-8.1
15678,1923-12-06,3.4,0.9,1.7,-1.9
16044,1924-12-06,0.0,-6.1,-4.3,-10.2
16409,1925-12-06,3.7,-3.2,0.4,-7.7
16774,1926-12-06,0.0,-0.3,1.6,-1.3
17139,1927-12-06,0.0,-13.5,-6.9,-15.2
17505,1928-12-06,3.8,-1.5,-0.8,-2.7
17870,1929-12-06,1.0,2.2,2.6,1.2
18235,1930-12-06,5.6,4.1,4.6,2.5
18600,1931-12-06,1.5,-8.5,-7.2,-9.9
18966,1932-12-06,0.0,1.7,4.3,1.1
19331,1933-12-06,0.2,-4.9,-0.1,-6.1
19696,1934-12-06,0.0,-12.1,-11.1,-13.8
20061,1935-12-06,1.6,0.3,0.9,-0.5
20427,1936-12-06,0.1,0.0,1.1,-0.7
20792,1937-12-06,1.3,-10.1,-8.1,-13.4
21157,1938-12-06,0.0,1.0,1.5,0.5
21522,1939-12-06,5.0,0.6,1.4,-0.3
21888,1940-12-06,0.4,-5.4,-1.2,-9.7
22253,1941-12-06,0.3,-13.9,-12.1,-16.4
22618,1942-12-06,2.1,-3.4,-0.9,-8.7
22983,1943-12-06,0.3,-1.6,2.1,-5.7
23349,1944-12-06,0.5,-4.6,-1.4,-6.7
23714,1945-12-06,0.2,-13.6,-9.8,-15.5
24079,1946-12-06,6.9,0.8,1.3,-0.3
24444,1947-12-06,0.2,0.9,1.7,0.4
24810,1948-12-06,0.0,0.8,2.6,-0.6
25175,1949-12-06,0.1,2.2,3.0,1.4
25540,1950-12-06,0.0,-0.9,1.2,-1.3
25905,1951-12-06,2.4,3.3,4.8,0.7
26271,1952-12-06,1.3,-4.2,1.7,-10.6
26636,1953-12-06,0.0,-0.3,2.2,-2.0
27001,1954-12-06,0.0,-0.7,0.4,-1.6
27366,1955-12-06,4.0,-15.2,-11.3,-18.9
27732,1956-12-06,0.0,-6.1,-3.2,-8.0
28097,1957-12-06,0.0,-3.8,-0.8,-6.9
28462,1958-12-06,1.1,-6.8,-1.9,-10.5
28827,1959-12-06,0.0,-16.4,-13.6,-18.1
29193,1960-12-06,3.2,3.5,4.5,1.6
29558,1961-12-06,5.3,2.4,4.9,-0.7
29923,1962-12-06,4.9,1.5,3.6,-4.1
30288,1963-12-06,0.0,-1.7,-0.7,-3.0
30654,1964-12-06,0.5,2.5,5.1,0.3
31019,1965-12-06,1.9,1.0,1.8,-0.3
31384,1966-12-06,0.0,-9.6,-6.6,-11.0
31749,1967-12-06,2.2,-6.9,-6.3,-8.4
32115,1968-12-06,0.0,0.7,1.4,0.2
32480,1969-12-06,1.1,-2.0,-1.1,-2.7
32845,1970-12-06,0.7,-5.2,-1.8,-8.6
33210,1971-12-06,0.0,0.6,1.2,-0.3
33576,1972-12-06,0.5,4.9,6.0,3.9
33941,1973-12-06,0.9,-16.0,-11.0,-19.8
34306,1974-12-06,3.6,-0.5,0.9,-1.4
34671,1975-12-06,2.0,0.2,1.3,-0.7
35037,1976-12-06,4.1,0.2,1.2,-0.5
35402,1977-12-06,0.5,-4.3,-2.8,-5.5
35767,1978-12-06,0.2,-7.2,-5.2,-9.6
36132,1979-12-06,0.0,2.8,5.6,1.7
36498,1980-12-06,1.9,-8.5,-5.7,-10.2
36863,1981-12-06,0.6,-1.1,-0.4,-2.4
37228,1982-12-06,0.5,1.8,3.9,0.1
37593,1983-12-06,5.9,2.1,3.9,1.0
37959,1984-12-06,0.0,-2.2,1.1,-5.9
38324,1985-12-06,7.2,-6.6,-5.6,-7.4
38689,1986-12-06,10.8,-2.0,4.2,-5.9
39054,1987-12-06,5.6,0.5,2.2,-0.8
39420,1988-12-06,0.0,-3.8,-1.5,-6.5
39785,1989-12-06,0.7,-7.3,-4.7,-10.0
40150,1990-12-06,0.0,-5.4,-2.6,-7.4
40515,1991-12-06,0.7,-9.9,-8.4,-10.8
40881,1992-12-06,0.0,3.2,4.6,2.6
41246,1993-12-06,1.2,2.0,2.9,1.3
41611,1994-12-06,0.9,0.8,1.1,0.5
41976,1995-12-06,0.0,-4.7,-3.7,-6.9
42342,1996-12-06,0.0,0.9,2.3,0.1
42707,1997-12-06,1.6,-5.7,-4.3,-6.8
43072,1998-12-06,6.3,-4.0,-3.3,-5.3
43437,1999-12-06,0.0,-3.4,-1.3,-6.2
43803,2000-12-06,0.0,4.8,5.5,4.0
44168,2001-12-06,0.0,-9.8,-7.4,-11.9
44533,2002-12-06,0.0,-6.8,-5.5,-7.9
44898,2003-12-06,3.0,-2.0,0.6,-3.5
45264,2004-12-06,4.4,3.5,4.4,1.6
45629,2005-12-06,0.0,-1.6,-1.2,-2.0
45994,2006-12-06,8.7,9.0,10.9,5.4
46359,2007-12-06,0.0,2.8,3.8,0.4
46725,2008-12-06,17.9,0.9,1.4,0.5
47090,2009-12-06,0.0,-1.1,-0.3,-2.9
47455,2010-12-06,1.1,-5.7,-1.8,-7.0
47820,2011-12-06,2.3,2.1,2.9,1.5
48186,2012-12-06,0.6,-4.3,-4.0,-5.2
48551,2013-12-06,1.1,0.4,1.7,0.1
48916,2014-12-06,2.0,-0.6,,
49260,2015-12-06,10.9,8.1,,3.4
49626,2016-12-06,0.5,-8.6,,
49991,2017-12-06,3.3,-1.7,-0.3,
50349,2018-12-06,0.5,0.6,,
