,DATE,PRCP,TAVG,TMAX,TMIN
300,1881-10-28,0.0,-5.5,-1.0,-8.7
665,1882-10-28,0.1,4.2,,2.6
1030,1883-10-28,0.3,6.6,8.7,4.1
1396,1884-10-28,0.6,5.7,7.7,3.4
1761,1885-10-28,2.0,5.4,6.6,2.9
2126,1886-10-28,0.0,2.4,5.2,-0.1
2491,1887-10-28,1.3,5.5,6.0,4.8
2857,1888-10-28,0.9,-7.0,-2.9,-9.4
3222,1889-10-28,0.0,-1.4,1.5,-5.4
3587,1890-10-28,0.0,4.8,7.0,2.7
3952,1891-10-28,3.4,-2.1,-0.5,-2.7
4318,1892-10-28,2.9,2.2,3.6,-3.3
4683,1893-10-28,4.2,3.8,5.8,3.0
5048,1894-10-28,0.8,0.4,1.8,-0.5
5413,1895-10-28,0.0,3.7,5.2,1.2
5779,1896-10-28,1.9,6.5,7.8,5.7
6144,1897-10-28,0.0,4.8,5.9,3.2
6509,1898-10-28,0.0,0.9,2.4,0.2
6874,1899-10-28,0.3,3.5,4.3,-0.1
7239,1900-10-28,0.8,5.4,6.2,4.5
7604,1901-10-28,2.1,7.4,8.8,4.5
7969,1902-10-28,0.0,4.4,5.4,2.8
8334,1903-10-28,0.0,7.2,,6.4
8700,1904-10-28,0.1,5.7,6.5,4.4
9065,1905-10-28,0.4,3.2,4.0,-0.3
9430,1906-10-28,0.3,-0.2,1.5,-2.9
9795,1907-10-28,0.0,-1.7,-0.3,-4.3
10161,1908-10-28,0.3,4.0,5.5,3.4
10526,1909-10-28,1.6,6.4,6.9,5.7
10891,1910-10-28,0.0,0.8,5.1,-1.7
11256,1911-10-28,1.4,8.9,9.5,7.6
11622,1912-10-28,4.1,-5.4,-2.7,-7.6
11987,1913-10-28,3.3,3.1,6.2,0.6
12352,1914-10-28,1.4,1.0,2.4,0.0
12717,1915-10-28,1.5,-1.4,0.2,-2.1
13083,1916-10-28,0.0,-2.9,-1.1,-4.4
13448,1917-10-28,2.1,5.8,7.2,2.9
13813,1918-10-28,0.1,9.5,10.8,6.4
14178,1919-10-28,0.0,0.8,1.6,0.3
14544,1920-10-28,0.0,-5.9,-3.4,-8.1
14909,1921-10-28,0.0,-9.0,-6.1,-9.8
15274,1922-10-28,0.2,-2.4,-0.8,-4.3
15639,1923-10-28,0.0,0.2,2.4,-1.5
16005,1924-10-28,2.9,4.7,5.3,2.6
16370,1925-10-28,5.6,7.5,8.9,5.9
16735,1926-10-28,3.6,-3.0,-1.7,-4.0
17100,1927-10-28,3.3,1.0,5.4,-4.0
17466,1928-10-28,0.0,6.0,7.1,5.7
17831,1929-10-28,6.1,11.9,14.1,9.5
18196,1930-10-28,0.0,8.0,11.1,6.9
18561,1931-10-28,2.9,-1.0,1.1,-2.9
18927,1932-10-28,4.7,3.5,4.7,1.6
19292,1933-10-28,5.6,5.3,7.1,1.7
19657,1934-10-28,3.5,8.6,10.8,6.6
20022,1935-10-28,1.6,1.6,3.7,0.5
20388,1936-10-28,0.1,6.8,8.6,5.3
20753,1937-10-28,0.0,10.6,11.4,10.1
21118,1938-10-28,0.0,3.9,6.0,2.6
21483,1939-10-28,0.0,3.2,4.5,2.6
21849,1940-10-28,0.0,-0.4,0.9,-2.0
22214,1941-10-28,4.0,-1.3,1.1,-3.3
22579,1942-10-28,0.0,7.3,9.2,5.4
22944,1943-10-28,4.2,4.8,8.5,0.1
23310,1944-10-28,0.0,1.4,2.5,0.5
23675,1945-10-28,0.2,7.8,10.2,5.6
24040,1946-10-28,0.0,2.5,4.5,0.4
24405,1947-10-28,0.0,4.7,6.1,3.1
24771,1948-10-28,0.3,2.8,4.4,1.4
25136,1949-10-28,0.6,3.4,10.6,0.7
25501,1950-10-28,0.0,-1.2,2.2,-4.8
25866,1951-10-28,0.1,2.0,4.0,-2.3
26232,1952-10-28,0.0,-0.8,2.2,-3.2
26597,1953-10-28,0.5,8.8,11.9,6.3
26962,1954-10-28,0.0,3.5,6.4,1.9
27327,1955-10-28,1.1,3.5,6.5,1.6
27693,1956-10-28,0.0,0.3,1.9,-0.7
28058,1957-10-28,0.2,9.2,10.6,6.5
28423,1958-10-28,0.5,0.7,3.0,-1.3
28788,1959-10-28,0.0,5.5,8.7,2.3
29154,1960-10-28,1.6,-3.1,-0.5,-4.5
29519,1961-10-28,0.0,9.2,10.6,7.6
29884,1962-10-28,0.0,1.6,4.0,0.0
30249,1963-10-28,0.8,3.2,5.3,0.1
30615,1964-10-28,0.0,6.0,9.0,3.0
30980,1965-10-28,4.2,8.2,9.4,6.2
31345,1966-10-28,0.0,-1.4,3.3,-4.3
31710,1967-10-28,6.3,8.6,10.7,6.8
32076,1968-10-28,0.0,-5.2,-2.6,-8.1
32441,1969-10-28,0.0,2.2,4.5,0.5
32806,1970-10-28,0.1,0.5,2.4,-0.7
33171,1971-10-28,0.4,2.6,5.9,-1.6
33537,1972-10-28,0.0,2.5,5.8,-0.2
33902,1973-10-28,0.0,1.4,5.5,-1.9
34267,1974-10-28,0.0,4.5,6.0,3.9
34632,1975-10-28,2.2,3.6,8.9,-1.8
34998,1976-10-28,0.0,-3.2,-0.9,-5.5
35363,1977-10-28,0.0,5.1,8.3,2.6
35728,1978-10-28,4.6,2.9,3.7,1.6
36093,1979-10-28,0.5,-1.1,1.2,-2.3
36459,1980-10-28,5.4,0.3,1.9,-0.4
36824,1981-10-28,0.0,4.9,6.5,3.5
37189,1982-10-28,0.1,7.2,8.8,5.3
37554,1983-10-28,11.4,7.2,9.3,3.0
37920,1984-10-28,1.8,7.1,8.5,6.3
38285,1985-10-28,4.5,-0.2,3.8,-2.8
38650,1986-10-28,0.0,5.1,6.1,3.9
39015,1987-10-28,0.0,3.9,4.4,2.5
39381,1988-10-28,10.8,5.8,9.5,-0.6
39746,1989-10-28,0.0,6.3,8.3,3.3
40111,1990-10-28,0.0,4.2,5.8,3.0
40476,1991-10-28,0.0,1.8,3.7,-1.4
40842,1992-10-28,0.2,-2.2,-1.0,-3.0
41207,1993-10-28,0.3,4.3,5.5,-1.0
41572,1994-10-28,2.8,7.2,8.4,6.0
41937,1995-10-28,1.2,9.5,11.3,8.1
42303,1996-10-28,0.0,4.0,5.6,2.8
42668,1997-10-28,1.7,-2.5,0.1,-5.4
43033,1998-10-28,2.3,5.0,6.4,4.1
43398,1999-10-28,2.4,4.1,7.9,2.3
43764,2000-10-28,0.0,2.5,3.9,0.7
44129,2001-10-28,2.4,7.8,9.2,6.1
44494,2002-10-28,0.0,3.4,6.3,0.9
44859,2003-10-28,0.0,1.8,6.1,-2.8
45225,2004-10-28,0.0,6.5,8.8,4.7
45590,2005-10-28,0.0,-0.3,2.0,-3.6
45955,2006-10-28,6.5,4.6,11.2,1.6
46320,2007-10-28,0.0,5.2,6.2,3.2
46686,2008-10-28,8.5,7.9,9.7,6.8
47051,2009-10-28,6.4,7.4,8.6,5.2
47416,2010-10-28,0.6,2.4,4.1,0.4
47781,2011-10-28,0.0,4.5,6.2,2.7
48147,2012-10-28,0.0,0.2,1.0,-1.1
48512,2013-10-28,8.1,11.4,12.6,9.5
48877,2014-10-28,3.8,10.9,,8.6
49221,2015-10-28,0.0,-0.1,4.2,
49587,2016-10-28,8.9,5.1,,3.3
49952,2017-10-28,0.0,0.6,1.5,
50316,2018-10-28,5.1,0.9,3.3,
