,DATE,PRCP,TAVG,TMAX,TMIN
364,1881-12-31,3.4,-3.8,,-10.5
729,1882-12-31,0.4,-11.2,,-12.9
1094,1883-12-31,0.0,1.2,1.9,0.3
1460,1884-12-31,0.0,-5.4,-0.9,-8.9
1825,1885-12-31,0.0,-2.8,-1.4,-5.3
2190,1886-12-31,0.0,-11.6,-6.1,-16.0
2555,1887-12-31,0.0,-19.4,-14.9,-23.1
2921,1888-12-31,0.0,-17.6,-12.7,-18.8
3286,1889-12-31,0.0,-4.5,-2.0,-5.2
3651,1890-12-31,2.6,-0.9,0.5,-6.8
4016,1891-12-31,0.0,-10.3,-2.1,-13.1
4382,1892-12-31,2.6,-24.4,-17.6,-25.8
4747,1893-12-31,0.3,-1.7,2.7,-4.0
5112,1894-12-31,2.0,-2.8,-1.2,-4.2
5477,1895-12-31,0.3,-10.3,-8.8,-13.3
5843,1896-12-31,2.0,-0.4,0.8,-1.8
6208,1897-12-31,0.0,0.0,3.5,-2.8
6573,1898-12-31,4.9,0.3,0.9,-0.2
6938,1899-12-31,3.5,-0.2,2.0,-3.9
7303,1900-12-31,0.2,-21.9,-17.2,-28.0
7668,1901-12-31,0.1,-5.4,-5.1,-7.8
8033,1902-12-31,2.0,-5.8,-4.4,-7.9
8398,1903-12-31,0.0,-1.8,,-5.8
8764,1904-12-31,0.0,-21.7,-19.0,-23.6
9129,1905-12-31,0.1,-16.3,-13.3,-22.6
9494,1906-12-31,0.4,-9.0,-8.1,-11.8
9859,1907-12-31,0.2,-17.9,-13.4,-19.0
10225,1908-12-31,0.0,-6.0,-5.3,-7.0
10590,1909-12-31,0.1,-6.8,-3.5,-7.7
10955,1910-12-31,0.1,-7.5,-3.7,-9.2
11320,1911-12-31,0.0,-10.1,-6.5,-15.8
11686,1912-12-31,0.2,-5.6,-3.6,-7.3
12051,1913-12-31,0.0,-9.9,-7.3,-14.0
12416,1914-12-31,0.5,0.7,1.3,-3.8
12781,1915-12-31,0.0,-8.1,-4.5,-14.4
13147,1916-12-31,0.0,-15.7,-14.0,-17.0
13512,1917-12-31,0.0,-9.5,1.1,-12.2
13877,1918-12-31,0.9,-5.6,-3.0,-9.5
14242,1919-12-31,0.5,-10.0,-9.6,-10.4
14608,1920-12-31,0.0,-7.5,-5.7,-11.5
14973,1921-12-31,0.0,-6.5,-5.6,-7.8
15338,1922-12-31,7.1,0.9,1.4,-1.0
15703,1923-12-31,0.9,-10.1,-9.6,-12.9
16069,1924-12-31,0.3,-0.4,1.3,-1.7
16434,1925-12-31,0.6,2.1,3.7,1.2
16799,1926-12-31,0.5,-17.0,-15.5,-20.0
17164,1927-12-31,0.0,-5.3,-2.5,-6.4
17530,1928-12-31,0.0,-12.6,-5.4,-16.0
17895,1929-12-31,0.1,2.3,2.7,1.0
18260,1930-12-31,0.0,-17.0,-15.6,-18.0
18625,1931-12-31,0.1,-10.9,-7.8,-14.8
18991,1932-12-31,0.0,-0.9,2.2,-1.7
19356,1933-12-31,0.8,-8.5,-6.9,-13.5
19721,1934-12-31,1.8,-11.2,-10.6,-12.4
20086,1935-12-31,3.6,1.6,3.7,0.5
20452,1936-12-31,0.6,0.7,3.8,-5.9
20817,1937-12-31,0.1,-6.4,-4.7,-8.2
21182,1938-12-31,0.4,-7.9,-6.0,-9.3
21547,1939-12-31,0.1,-15.3,-10.6,-20.1
21913,1940-12-31,0.9,-17.3,-15.1,-19.6
22278,1941-12-31,0.0,-17.4,-15.1,-19.6
22643,1942-12-31,3.1,-5.0,-2.8,-9.2
23008,1943-12-31,0.0,-2.5,-0.5,-5.4
23374,1944-12-31,1.8,-3.8,1.5,-7.3
23739,1945-12-31,1.5,-5.9,-3.8,-6.5
24104,1946-12-31,0.4,-8.2,-6.1,-9.2
24469,1947-12-31,0.3,-13.8,-9.3,-19.4
24835,1948-12-31,0.0,2.2,3.0,0.8
25200,1949-12-31,0.0,-14.8,-10.6,-17.3
25565,1950-12-31,0.0,-20.1,-14.5,-23.5
25930,1951-12-31,1.5,0.8,1.7,0.0
26296,1952-12-31,1.5,-6.3,-4.7,-7.7
26661,1953-12-31,0.0,-7.1,-5.8,-10.0
27026,1954-12-31,0.0,-5.5,-3.2,-6.3
27391,1955-12-31,0.4,-6.0,-3.7,-8.3
27757,1956-12-31,0.0,-11.0,-7.0,-12.6
28122,1957-12-31,0.9,-0.4,0.8,-2.3
28487,1958-12-31,0.1,-12.1,-9.8,-14.0
28852,1959-12-31,0.0,-7.7,-3.5,-10.6
29218,1960-12-31,0.1,-2.7,-1.2,-3.2
29583,1961-12-31,1.0,-3.8,-0.8,-6.1
29948,1962-12-31,0.1,-13.2,-9.0,-17.7
30313,1963-12-31,1.0,2.2,3.1,1.5
30679,1964-12-31,2.6,-4.1,-2.1,-8.0
31044,1965-12-31,0.3,-9.4,-5.3,-16.5
31409,1966-12-31,1.0,0.1,2.1,-3.3
31774,1967-12-31,0.0,-8.2,-4.8,-10.0
32140,1968-12-31,0.0,-7.6,-3.6,-10.9
32505,1969-12-31,1.6,-12.1,-6.7,-18.8
32870,1970-12-31,10.0,-4.0,-2.8,-6.1
33235,1971-12-31,0.0,-0.8,0.8,-3.1
33601,1972-12-31,0.0,2.8,3.9,1.9
33966,1973-12-31,0.0,2.3,3.9,0.8
34331,1974-12-31,4.4,-6.1,-2.1,-8.3
34696,1975-12-31,6.1,3.4,5.0,1.6
35062,1976-12-31,1.2,-10.2,-6.3,-13.5
35427,1977-12-31,1.6,-9.9,-8.3,-13.0
35792,1978-12-31,0.0,-25.5,-20.1,-32.4
36157,1979-12-31,0.0,-2.0,-0.1,-4.5
36523,1980-12-31,5.8,0.0,2.1,-1.0
36888,1981-12-31,6.3,-2.1,-1.4,-2.7
37253,1982-12-31,0.0,-4.7,-3.3,-5.5
37618,1983-12-31,13.9,-2.9,-0.5,-5.4
37984,1984-12-31,0.3,-6.5,-3.7,-11.8
38349,1985-12-31,1.8,-6.9,-4.7,-11.5
38714,1986-12-31,0.6,-13.6,-11.7,-16.4
39079,1987-12-31,0.3,-13.4,-3.5,-16.8
39445,1988-12-31,7.2,-4.1,-1.0,-9.6
39810,1989-12-31,0.0,-2.2,-1.2,-3.6
40175,1990-12-31,7.4,0.7,2.0,0.0
40540,1991-12-31,3.4,-4.7,0.5,-10.2
40906,1992-12-31,0.3,-5.5,-4.4,-7.1
41271,1993-12-31,4.6,-3.0,-1.4,-4.8
41636,1994-12-31,3.0,2.8,5.6,1.5
42001,1995-12-31,1.2,-5.1,-3.2,-7.1
42367,1996-12-31,0.0,-11.9,-10.5,-13.3
42732,1997-12-31,2.6,-3.6,-2.8,-5.3
43097,1998-12-31,0.0,-2.9,-1.4,-4.1
43462,1999-12-31,3.6,-5.1,-3.3,-7.6
43828,2000-12-31,0.6,-2.5,-1.5,-3.0
44193,2001-12-31,0.7,-8.6,-5.7,-10.8
44558,2002-12-31,0.0,-24.5,-18.1,-26.5
44923,2003-12-31,0.0,-2.2,-0.3,-3.1
45289,2004-12-31,4.4,1.3,3.3,0.2
45654,2005-12-31,0.0,1.3,2.1,-1.1
46019,2006-12-31,1.4,1.7,2.4,0.6
46384,2007-12-31,0.0,1.4,2.5,0.0
46750,2008-12-31,0.5,0.9,1.8,-0.5
47115,2009-12-31,4.8,-9.3,-7.2,-11.2
47480,2010-12-31,0.3,-9.2,-7.8,-10.7
47845,2011-12-31,0.0,0.8,2.7,-2.4
48211,2012-12-31,3.8,-0.4,1.9,-3.8
48576,2013-12-31,1.1,2.8,3.8,2.6
48941,2014-12-31,7.1,-0.1,,-8.4
49285,2015-12-31,0.0,-5.5,-2.1,
49651,2016-12-31,0.5,5.1,,2.5
50016,2017-12-31,0.0,0.6,2.0,
50374,2018-12-31,0.0,-2.3,,
