,DATE,TMIN
298,1881-10-26,-6.9
663,1882-10-26,0.0
1028,1883-10-26,1.4
1394,1884-10-26,3.3
1759,1885-10-26,-0.1
2124,1886-10-26,-0.7
2489,1887-10-26,-3.1
2855,1888-10-26,-1.5
3220,1889-10-26,-8.0
3585,1890-10-26,1.7
3950,1891-10-26,0.2
4316,1892-10-26,-4.1
4681,1893-10-26,2.6
5046,1894-10-26,-0.2
5411,1895-10-26,1.4
5777,1896-10-26,1.1
6142,1897-10-26,4.1
6507,1898-10-26,4.4
6872,1899-10-26,-2.6
7237,1900-10-26,0.3
7602,1901-10-26,-0.6
7967,1902-10-26,1.1
8332,1903-10-26,3.8
8698,1904-10-26,1.1
9063,1905-10-26,0.7
9428,1906-10-26,-1.4
9793,1907-10-26,0.7
10159,1908-10-26,-0.6
10524,1909-10-26,4.6
10889,1910-10-26,1.1
11254,1911-10-26,-1.6
11620,1912-10-26,-9.7
11985,1913-10-26,-3.3
12350,1914-10-26,2.3
12715,1915-10-26,-0.9
13081,1916-10-26,-0.6
13446,1917-10-26,3.9
13811,1918-10-26,3.3
14176,1919-10-26,0.7
14542,1920-10-26,-3.4
14907,1921-10-26,-6.6
15272,1922-10-26,-4.4
15637,1923-10-26,5.2
16003,1924-10-26,2.6
16368,1925-10-26,4.1
16733,1926-10-26,-3.6
17098,1927-10-26,-6.4
17464,1928-10-26,6.8
17829,1929-10-26,2.2
18194,1930-10-26,6.7
18559,1931-10-26,-2.4
18925,1932-10-26,0.9
19290,1933-10-26,-3.4
19655,1934-10-26,7.6
20020,1935-10-26,-0.7
20386,1936-10-26,1.9
20751,1937-10-26,9.6
21116,1938-10-26,-3.2
21481,1939-10-26,2.5
21847,1940-10-26,-4.8
22212,1941-10-26,-0.8
22577,1942-10-26,5.2
22942,1943-10-26,-0.3
23308,1944-10-26,-2.8
23673,1945-10-26,0.3
24038,1946-10-26,-2.9
24403,1947-10-26,-0.8
24769,1948-10-26,1.4
25134,1949-10-26,5.0
25499,1950-10-26,-0.8
25864,1951-10-26,-0.7
26230,1952-10-26,0.6
26595,1953-10-26,3.9
26960,1954-10-26,7.3
27325,1955-10-26,4.7
27691,1956-10-26,5.3
28056,1957-10-26,4.2
28421,1958-10-26,-0.2
28786,1959-10-26,-5.7
29152,1960-10-26,-1.9
29517,1961-10-26,7.0
29882,1962-10-26,7.4
30247,1963-10-26,5.5
30613,1964-10-26,4.0
30978,1965-10-26,1.8
31343,1966-10-26,0.0
31708,1967-10-26,6.0
32074,1968-10-26,-7.5
32439,1969-10-26,1.1
32804,1970-10-26,1.4
33169,1971-10-26,0.1
33535,1972-10-26,2.9
33900,1973-10-26,2.9
34265,1974-10-26,4.9
34630,1975-10-26,5.6
34996,1976-10-26,-1.7
35361,1977-10-26,6.1
35726,1978-10-26,1.1
36091,1979-10-26,1.5
36457,1980-10-26,-0.6
36822,1981-10-26,4.7
37187,1982-10-26,2.6
37552,1983-10-26,1.2
37918,1984-10-26,4.6
38283,1985-10-26,5.3
38648,1986-10-26,4.1
39013,1987-10-26,2.9
39379,1988-10-26,-4.0
39744,1989-10-26,6.4
40109,1990-10-26,4.6
40474,1991-10-26,1.6
40840,1992-10-26,-7.1
41205,1993-10-26,-1.6
41570,1994-10-26,4.7
41935,1995-10-26,5.7
42301,1996-10-26,5.0
42666,1997-10-26,-4.2
43031,1998-10-26,5.2
43396,1999-10-26,2.9
43762,2000-10-26,8.5
44127,2001-10-26,3.8
44492,2002-10-26,0.6
44857,2003-10-26,-2.4
45223,2004-10-26,4.3
45588,2005-10-26,-2.1
45953,2006-10-26,1.7
46318,2007-10-26,5.4
46684,2008-10-26,5.9
47049,2009-10-26,3.8
47414,2010-10-26,1.4
47779,2011-10-26,5.2
48145,2012-10-26,-1.2
48510,2013-10-26,5.8
48875,2014-10-26,
49219,2015-10-26,
49585,2016-10-26,
49950,2017-10-26,
50314,2018-10-26,-1.3
