,DATE,TMAX
288,1881-10-16,8.6
653,1882-10-16,
1018,1883-10-16,6.4
1384,1884-10-16,4.1
1749,1885-10-16,8.3
2114,1886-10-16,8.4
2479,1887-10-16,3.5
2845,1888-10-16,6.0
3210,1889-10-16,14.0
3575,1890-10-16,8.8
3940,1891-10-16,12.9
4306,1892-10-16,4.8
4671,1893-10-16,6.1
5036,1894-10-16,6.7
5401,1895-10-16,6.8
5767,1896-10-16,7.3
6132,1897-10-16,9.9
6497,1898-10-16,0.4
6862,1899-10-16,7.4
7227,1900-10-16,8.2
7592,1901-10-16,7.6
7957,1902-10-16,-1.8
8322,1903-10-16,
8688,1904-10-16,10.9
9053,1905-10-16,5.9
9418,1906-10-16,10.2
9783,1907-10-16,17.6
10149,1908-10-16,4.0
10514,1909-10-16,14.8
10879,1910-10-16,10.3
11244,1911-10-16,4.0
11610,1912-10-16,7.0
11975,1913-10-16,6.6
12340,1914-10-16,6.3
12705,1915-10-16,9.8
13071,1916-10-16,11.9
13436,1917-10-16,13.7
13801,1918-10-16,9.8
14166,1919-10-16,7.8
14532,1920-10-16,3.5
14897,1921-10-16,5.3
15262,1922-10-16,8.3
15627,1923-10-16,8.3
15993,1924-10-16,5.8
16358,1925-10-16,2.4
16723,1926-10-16,3.6
17088,1927-10-16,2.6
17454,1928-10-16,2.6
17819,1929-10-16,6.7
18184,1930-10-16,10.9
18549,1931-10-16,10.2
18915,1932-10-16,12.1
19280,1933-10-16,6.6
19645,1934-10-16,5.7
20010,1935-10-16,10.4
20376,1936-10-16,2.6
20741,1937-10-16,7.1
21106,1938-10-16,5.8
21471,1939-10-16,4.3
21837,1940-10-16,8.4
22202,1941-10-16,1.6
22567,1942-10-16,11.4
22932,1943-10-16,10.1
23298,1944-10-16,13.9
23663,1945-10-16,2.7
24028,1946-10-16,3.3
24393,1947-10-16,10.7
24759,1948-10-16,8.6
25124,1949-10-16,10.6
25489,1950-10-16,11.3
25854,1951-10-16,9.4
26220,1952-10-16,4.0
26585,1953-10-16,11.8
26950,1954-10-16,7.9
27315,1955-10-16,11.9
27681,1956-10-16,5.3
28046,1957-10-16,6.3
28411,1958-10-16,6.5
28776,1959-10-16,8.6
29142,1960-10-16,3.4
29507,1961-10-16,9.3
29872,1962-10-16,1.7
30237,1963-10-16,6.5
30603,1964-10-16,11.3
30968,1965-10-16,10.3
31333,1966-10-16,5.7
31698,1967-10-16,13.9
32064,1968-10-16,3.5
32429,1969-10-16,8.7
32794,1970-10-16,6.4
33159,1971-10-16,2.9
33525,1972-10-16,8.0
33890,1973-10-16,6.5
34255,1974-10-16,9.3
34620,1975-10-16,9.4
34986,1976-10-16,2.6
35351,1977-10-16,4.7
35716,1978-10-16,5.2
36081,1979-10-16,15.6
36447,1980-10-16,11.2
36812,1981-10-16,8.5
37177,1982-10-16,8.6
37542,1983-10-16,12.7
37908,1984-10-16,2.4
38273,1985-10-16,10.7
38638,1986-10-16,9.7
39003,1987-10-16,12.0
39369,1988-10-16,10.6
39734,1989-10-16,8.4
40099,1990-10-16,11.5
40464,1991-10-16,12.5
40830,1992-10-16,4.8
41195,1993-10-16,6.7
41560,1994-10-16,9.4
41925,1995-10-16,8.1
42291,1996-10-16,6.4
42656,1997-10-16,4.9
43021,1998-10-16,8.8
43386,1999-10-16,7.7
43752,2000-10-16,11.6
44117,2001-10-16,10.6
44482,2002-10-16,1.9
44847,2003-10-16,6.0
45213,2004-10-16,9.3
45578,2005-10-16,7.5
45943,2006-10-16,8.4
46308,2007-10-16,9.1
46674,2008-10-16,9.6
47039,2009-10-16,5.9
47404,2010-10-16,3.4
47769,2011-10-16,9.8
48135,2012-10-16,12.8
48500,2013-10-16,9.0
48865,2014-10-16,
49209,2015-10-16,
49575,2016-10-16,8.6
49940,2017-10-16,
50304,2018-10-16,16.1
