,DATE,TMAX
364,1881-12-31,
729,1882-12-31,
1094,1883-12-31,1.9
1460,1884-12-31,-0.9
1825,1885-12-31,-1.4
2190,1886-12-31,-6.1
2555,1887-12-31,-14.9
2921,1888-12-31,-12.7
3286,1889-12-31,-2.0
3651,1890-12-31,0.5
4016,1891-12-31,-2.1
4382,1892-12-31,-17.6
4747,1893-12-31,2.7
5112,1894-12-31,-1.2
5477,1895-12-31,-8.8
5843,1896-12-31,0.8
6208,1897-12-31,3.5
6573,1898-12-31,0.9
6938,1899-12-31,2.0
7303,1900-12-31,-17.2
7668,1901-12-31,-5.1
8033,1902-12-31,-4.4
8398,1903-12-31,
8764,1904-12-31,-19.0
9129,1905-12-31,-13.3
9494,1906-12-31,-8.1
9859,1907-12-31,-13.4
10225,1908-12-31,-5.3
10590,1909-12-31,-3.5
10955,1910-12-31,-3.7
11320,1911-12-31,-6.5
11686,1912-12-31,-3.6
12051,1913-12-31,-7.3
12416,1914-12-31,1.3
12781,1915-12-31,-4.5
13147,1916-12-31,-14.0
13512,1917-12-31,1.1
13877,1918-12-31,-3.0
14242,1919-12-31,-9.6
14608,1920-12-31,-5.7
14973,1921-12-31,-5.6
15338,1922-12-31,1.4
15703,1923-12-31,-9.6
16069,1924-12-31,1.3
16434,1925-12-31,3.7
16799,1926-12-31,-15.5
17164,1927-12-31,-2.5
17530,1928-12-31,-5.4
17895,1929-12-31,2.7
18260,1930-12-31,-15.6
18625,1931-12-31,-7.8
18991,1932-12-31,2.2
19356,1933-12-31,-6.9
19721,1934-12-31,-10.6
20086,1935-12-31,3.7
20452,1936-12-31,3.8
20817,1937-12-31,-4.7
21182,1938-12-31,-6.0
21547,1939-12-31,-10.6
21913,1940-12-31,-15.1
22278,1941-12-31,-15.1
22643,1942-12-31,-2.8
23008,1943-12-31,-0.5
23374,1944-12-31,1.5
23739,1945-12-31,-3.8
24104,1946-12-31,-6.1
24469,1947-12-31,-9.3
24835,1948-12-31,3.0
25200,1949-12-31,-10.6
25565,1950-12-31,-14.5
25930,1951-12-31,1.7
26296,1952-12-31,-4.7
26661,1953-12-31,-5.8
27026,1954-12-31,-3.2
27391,1955-12-31,-3.7
27757,1956-12-31,-7.0
28122,1957-12-31,0.8
28487,1958-12-31,-9.8
28852,1959-12-31,-3.5
29218,1960-12-31,-1.2
29583,1961-12-31,-0.8
29948,1962-12-31,-9.0
30313,1963-12-31,3.1
30679,1964-12-31,-2.1
31044,1965-12-31,-5.3
31409,1966-12-31,2.1
31774,1967-12-31,-4.8
32140,1968-12-31,-3.6
32505,1969-12-31,-6.7
32870,1970-12-31,-2.8
33235,1971-12-31,0.8
33601,1972-12-31,3.9
33966,1973-12-31,3.9
34331,1974-12-31,-2.1
34696,1975-12-31,5.0
35062,1976-12-31,-6.3
35427,1977-12-31,-8.3
35792,1978-12-31,-20.1
36157,1979-12-31,-0.1
36523,1980-12-31,2.1
36888,1981-12-31,-1.4
37253,1982-12-31,-3.3
37618,1983-12-31,-0.5
37984,1984-12-31,-3.7
38349,1985-12-31,-4.7
38714,1986-12-31,-11.7
39079,1987-12-31,-3.5
39445,1988-12-31,-1.0
39810,1989-12-31,-1.2
40175,1990-12-31,2.0
40540,1991-12-31,0.5
40906,1992-12-31,-4.4
41271,1993-12-31,-1.4
41636,1994-12-31,5.6
42001,1995-12-31,-3.2
42367,1996-12-31,-10.5
42732,1997-12-31,-2.8
43097,1998-12-31,-1.4
43462,1999-12-31,-3.3
43828,2000-12-31,-1.5
44193,2001-12-31,-5.7
44558,2002-12-31,-18.1
44923,2003-12-31,-0.3
45289,2004-12-31,3.3
45654,2005-12-31,2.1
46019,2006-12-31,2.4
46384,2007-12-31,2.5
46750,2008-12-31,1.8
47115,2009-12-31,-7.2
47480,2010-12-31,-7.8
47845,2011-12-31,2.7
48211,2012-12-31,1.9
48576,2013-12-31,3.8
48941,2014-12-31,
49285,2015-12-31,-2.1
49651,2016-12-31,
50016,2017-12-31,2.0
50374,2018-12-31,
